"case_num","case_id","system","library","loss","policy","n","mse_mean","mse_sd","mse_se","distance_mean","distance_sd","distance_se","min_eig_mean","min_eig_sd","min_eig_se"
6,"1q_L2_observable","1q","L2","observable","uniform",14,0.034828659478081,0.0263136234557668,0.0151921775855414,0.343122497932134,0.179923272501656,0.103878749812309,0.00100000105539855,1.82800390442332e-09,1.05539854629849e-09
6,"1q_L2_observable","1q","L2","observable","uniform",15,0.029457977043311,0.017341932147281,0.0100123691935009,0.330002303284005,0.11573928460442,0.0668221071221767,0.00100000427024391,2.56124830919255e-09,1.47873740077379e-09
6,"1q_L2_observable","1q","L2","observable","uniform",16,0.0250963679518853,0.0197389082048168,0.0113962639655603,0.29104536087351,0.153352876015821,0.0885383242487376,0.00100000155803618,1.69690465068452e-09,9.79708356861834e-10
6,"1q_L2_observable","1q","L2","observable","uniform",17,0.0248731389597845,0.0220499780485338,0.0127305607619464,0.287477741165191,0.158976904802382,0.091785358782589,0.00100000167247083,1.76988302955625e-09,1.02184244354845e-09
6,"1q_L2_observable","1q","L2","observable","uniform",18,0.028121046166916,0.0212341702764751,0.0122595539251413,0.310185566930439,0.156216670376624,0.090191736693851,0.00100000251507583,4.41048368551859e-10,2.54639394309061e-10
6,"1q_L2_observable","1q","L2","observable","uniform",19,0.0211580804098377,0.0167097871527879,0.00964740011076344,0.263714967173575,0.150433063493324,0.0868525697028908,0.00100000120669683,1.42415257439555e-09,8.22234872194371e-10
6,"1q_L2_observable","1q","L2","observable","uniform",20,0.0265811782711034,0.0191432198826889,0.0110523431524266,0.306623139106725,0.135869221949371,0.0784441318670543,0.00100000092739024,1.4405927641811e-09,8.31726620192583e-10
6,"1q_L2_observable","1q","L2","observable","uniform",21,0.0258259833746659,0.0155026751794293,0.00895047368800281,0.310937593189284,0.0996625303736464,0.057540188739344,0.000999999999999987,4.05526398252984e-17,2.3413077519486e-17
6,"1q_L2_observable","1q","L2","observable","uniform",22,0.025669872768855,0.0127659392223943,0.00737041844650773,0.314288931549505,0.0765044957589781,0.0441698912206626,0.00100000093861463,1.57677956519144e-09,9.1035410641598e-10
6,"1q_L2_observable","1q","L2","observable","uniform",23,0.0215399365547378,0.0153747541530339,0.00887661844897845,0.281254720946472,0.102875129387087,0.0593949836445522,0.000999999999999989,3.75086945750604e-17,2.16556549098626e-17
6,"1q_L2_observable","1q","L2","observable","uniform",24,0.0208334810454459,0.0123854468139059,0.00715074105204236,0.279362707576792,0.0890819998412769,0.0514315165883114,0.00100000823405307,1.41649560737789e-08,8.17814120225547e-09
6,"1q_L2_observable","1q","L2","observable","uniform",25,0.0178762848244992,0.0120421657633923,0.00695254764512062,0.256144388335999,0.0940360964362149,0.0542917655909903,0.00100000074080859,8.620912852477e-10,4.9772863560379e-10
6,"1q_L2_observable","1q","L2","observable","uniform",26,0.0137723516233016,0.0112209613377722,0.00647842504892913,0.21711882916816,0.10919354729461,0.0630429239243133,0.00100000181491667,2.18979694538308e-09,1.26427985588754e-09
6,"1q_L2_observable","1q","L2","observable","uniform",27,0.0121478132202393,0.00912777513553019,0.00526992343160073,0.20281848711646,0.105753823794327,0.0610569986354869,0.0010000001212565,2.10022353449831e-10,1.21256462300099e-10
6,"1q_L2_observable","1q","L2","observable","uniform",28,0.0121048388787103,0.0102580189560274,0.00592247000561469,0.189777916317916,0.136402151703362,0.07875181900398,0.00100000030801184,5.33492166276496e-10,3.08011845810291e-10
6,"1q_L2_observable","1q","L2","observable","uniform",29,0.0094057197765514,0.00845468215550022,0.00488131301839078,0.165746851891961,0.123394855205413,0.0712420528694602,0.00100006555077806,1.13296245832977e-07,6.54116180298431e-08
6,"1q_L2_observable","1q","L2","observable","uniform",30,0.00994997440242969,0.00868889118438339,0.00501653366426312,0.176532304538022,0.11381724208713,0.0657124153574255,0.00100000000000002,2.6775184307106e-17,1.54586598673095e-17
6,"1q_L2_observable","1q","L2","observable","uniform",31,0.0100510678840838,0.00890540124911053,0.0051415358084156,0.173551683896601,0.122988319890486,0.0710073395959516,0.00100000000000001,1.63409086874871e-17,9.43442802952376e-18
6,"1q_L2_observable","1q","L2","observable","uniform",32,0.0127439736760628,0.0117903638182396,0.00680716972430426,0.196297537720887,0.136619021675066,0.0788770289405224,0.00100000016007802,2.77263275511222e-10,1.60078026752801e-10
6,"1q_L2_observable","1q","L2","observable","uniform",33,0.013104513794275,0.0130402384277388,0.00752878516655192,0.199748694913485,0.137032007524481,0.0791154664318537,0.001,4.95595442500144e-17,2.8613216213661e-17
6,"1q_L2_observable","1q","L2","observable","uniform",34,0.0116618343430313,0.0112991052329791,0.00652354144786237,0.190761983329877,0.124039528507107,0.0716142551737322,0.00100000073831885,1.27880572632595e-09,7.38318830335525e-10
6,"1q_L2_observable","1q","L2","observable","uniform",35,0.0114217660563146,0.0105404004906531,0.00608550306064506,0.197011202537357,0.101540511373857,0.0586244415753485,0.00100000035319164,6.11745882810532e-10,3.53191650116306e-10
6,"1q_L2_observable","1q","L2","observable","uniform",36,0.014806948070049,0.0115520049005227,0.00666955313899665,0.226566433768692,0.108826306811817,0.0628308975327153,0.00100000070587831,1.22261710241257e-09,7.05878313193737e-10
6,"1q_L2_observable","1q","L2","observable","uniform",37,0.0128587753961577,0.0084314741519901,0.00486791387131685,0.214872871801697,0.0888657741905356,0.0513066786506502,0.00100000071770145,1.2430953489478e-09,7.17701434343384e-10
6,"1q_L2_observable","1q","L2","observable","uniform",38,0.0159505565333355,0.00962369622108612,0.00555624360384326,0.241970674017936,0.0887616390845235,0.0512465562191621,0.00100000060156808,5.25230229873088e-10,3.03241814603756e-10
6,"1q_L2_observable","1q","L2","observable","uniform",39,0.0137782564468257,0.00916398612562625,0.00529082985648031,0.221818032879793,0.0941524249021913,0.0543589278621361,0.0010000001272754,2.20447418351823e-10,1.27275376327583e-10
6,"1q_L2_observable","1q","L2","observable","uniform",40,0.0109995379914044,0.00847919036830134,0.00489546284164886,0.192920396266918,0.100845470918377,0.0582231597812794,0.00100000185862005,2.32469406723959e-09,1.3421627455043e-09
6,"1q_L2_observable","1q","L2","observable","uniform",41,0.0106059185429554,0.00814146536007072,0.00470047721723484,0.191071613107597,0.0941964397120376,0.0543843398244492,0.00100000094257168,1.43819752226944e-09,8.30343726630113e-10
6,"1q_L2_observable","1q","L2","observable","uniform",42,0.00861984666480623,0.00644055508487963,0.00371845621198587,0.171228041680033,0.0879802057423643,0.0507953954687127,0.00100000081389686,1.10245874450971e-09,6.3650485291314e-10
6,"1q_L2_observable","1q","L2","observable","uniform",43,0.00938457114714621,0.00744492208323051,0.00429832776884893,0.175305207654313,0.101042333389499,0.0583368183819751,0.00100000058866647,1.01960025238589e-09,5.88666480180802e-10
6,"1q_L2_observable","1q","L2","observable","uniform",44,0.0120957918600695,0.00911683937657204,0.00526360966822245,0.202904267740609,0.104017009952162,0.060054248696181,0.00100000127831114,1.16896299623142e-09,6.74901100546921e-10
6,"1q_L2_observable","1q","L2","observable","uniform",45,0.0143277264459117,0.0103205134727094,0.00595855123164396,0.224716767932354,0.10109361992987,0.0583664286798644,0.00100000190568161,2.00922972683818e-09,1.16002932365382e-09
6,"1q_L2_observable","1q","L2","observable","uniform",46,0.012527134237251,0.00954657613810851,0.00551171830317621,0.205653691119526,0.108271161519946,0.0625103842490142,0.0010000001298933,2.24981820765712e-10,1.29893314781856e-10
6,"1q_L2_observable","1q","L2","observable","uniform",47,0.0117824829355251,0.00935491824313562,0.00540106456592129,0.195655972111728,0.115208543427443,0.0665156835607788,0.00100000037667269,6.52416197782205e-10,3.76672667413228e-10
6,"1q_L2_observable","1q","L2","observable","uniform",48,0.011701064566881,0.00853277739090193,0.00492640132357238,0.201196645515202,0.0973973929396021,0.056232411032047,0.00100000164808705,1.45155311389721e-09,8.38054581051595e-10
6,"1q_L2_observable","1q","L2","observable","uniform",49,0.0116631747549895,0.00877088231354812,0.00506387126475753,0.201313431953014,0.0958561510957205,0.0553425746385957,0.0010000001408332,2.43930233616368e-10,1.40833186041898e-10
6,"1q_L2_observable","1q","L2","observable","uniform",50,0.0106215853423736,0.007722834230842,0.00445878042208348,0.191773347895656,0.0925418100621502,0.0534290389506777,0.00100000000000002,1.85401741649709e-17,1.07041745449685e-17
6,"1q_L2_observable","1q","L2","observable","uniform",51,0.0107239696735347,0.00756739239722265,0.00436903603760003,0.19390265772835,0.0891429022975545,0.0514666786378376,0.00100000174544499,2.2914351047229e-09,1.32296067454233e-09
6,"1q_L2_observable","1q","L2","observable","uniform",52,0.00950316760637482,0.00593950859258597,0.0034291768847836,0.186013281383241,0.0715373633970933,0.0413021160144279,0.00100000044734701,7.69152260870088e-10,4.44070264861155e-10
6,"1q_L2_observable","1q","L2","observable","uniform",53,0.00915207598055212,0.00490394069696937,0.00283129148148523,0.185416053360692,0.057825484153013,0.0333855588417625,0.00100000192137962,3.32792707890827e-09,1.92137959485114e-09
6,"1q_L2_observable","1q","L2","observable","uniform",54,0.00751675165933656,0.00341427370391105,0.0019712318420401,0.169923369647985,0.0423034588093064,0.0244239133312053,0.00100000034207171,5.92485561656359e-10,3.42071698513265e-10
6,"1q_L2_observable","1q","L2","observable","uniform",55,0.00767674544064783,0.00421396259735076,0.00243293243993548,0.169984591541984,0.0521376121561433,0.0301016644132536,0.001,3.88153463136544e-17,2.24100506428769e-17
6,"1q_L2_observable","1q","L2","observable","uniform",56,0.0085751161658178,0.0051678558161532,0.00298366294658923,0.177525883365738,0.0646338773224092,0.0373163864708622,0.00100000265704482,2.81853011358509e-09,1.62727911979742e-09
6,"1q_L2_observable","1q","L2","observable","uniform",57,0.00754465456250023,0.00590273839824157,0.00340794760318071,0.161930274602813,0.077044186189406,0.0444814816359492,0.00100000048827067,4.46246569254815e-10,2.57640576884214e-10
6,"1q_L2_observable","1q","L2","observable","uniform",58,0.00834504623930705,0.00527569847266627,0.00304592593335717,0.174878492697672,0.0647807581271445,0.0374011881430149,0.0010000005307629,9.19308355882709e-10,5.30762926737154e-10
6,"1q_L2_observable","1q","L2","observable","uniform",59,0.00758855919573853,0.00470292015527931,0.00271523221762783,0.166567035237909,0.062565879938755,0.036122427624726,0.0010000000850512,1.47313002878258e-10,8.50512018668945e-11
6,"1q_L2_observable","1q","L2","observable","uniform",60,0.00769462830723603,0.00285896563171177,0.00165062457707268,0.173096485036743,0.0349882858297325,0.0202004962422796,0.000999999999999999,4.18145167053272e-17,2.41416224758548e-17
6,"1q_L2_observable","1q","L2","observable","uniform",61,0.00701974375436915,0.00287101486052621,0.00165758120257223,0.164990690628097,0.035854853720385,0.020700809447219,0.00100000046365876,8.0308051793375e-10,4.63658753209994e-10
6,"1q_L2_observable","1q","L2","observable","uniform",62,0.00634176507506001,0.0033474868636186,0.00193267244181894,0.155622521943027,0.0415094741775681,0.0239655060903387,0.00100000564688868,9.48917953773944e-09,5.47858036050256e-09
6,"1q_L2_observable","1q","L2","observable","uniform",63,0.00636218538727047,0.00470162194087702,0.0027144826931932,0.152208678405132,0.0584969200118053,0.0337732125155798,0.00100000044508185,7.70904359686157e-10,4.45081839584259e-10
6,"1q_L2_observable","1q","L2","observable","uniform",64,0.00625618227473652,0.00374667106647964,0.002163141548797,0.153583330068993,0.0464255827728345,0.0268038227111813,0.0010000002889579,5.00489821320093e-10,2.88957933065823e-10
6,"1q_L2_observable","1q","L2","observable","uniform",65,0.00588659388846397,0.00308291839071346,0.00177992376276806,0.150156419697723,0.0387187004705175,0.0223542521393258,0.00100000259884084,4.33935473741646e-09,2.50532762575667e-09
6,"1q_L2_observable","1q","L2","observable","uniform",66,0.00573616739965783,0.00298679011192719,0.00172442407513407,0.148185209267707,0.0384541288989339,0.0222015016712521,0.00100000041641391,6.09591997356138e-10,3.51948103769408e-10
6,"1q_L2_observable","1q","L2","observable","uniform",67,0.00432197902179244,0.000425207133015287,0.000245493452707725,0.131374162012735,0.00656646510171942,0.00379115039410199,0.00100000218021296,2.32213135014418e-09,1.34068316009941e-09
6,"1q_L2_observable","1q","L2","observable","uniform",68,0.00405913178833702,0.00126504639073816,0.000730374874230044,0.126257911380184,0.021052326495961,0.012154566369511,0.00100000057128723,3.64290256484908e-10,2.10323077644719e-10
6,"1q_L2_observable","1q","L2","observable","uniform",69,0.00341499216236118,0.00160360754695213,0.000925843248907328,0.114425425548473,0.0291579484230897,0.016834349371088,0.00100000226305312,1.96355660491186e-09,1.13365993441493e-09
6,"1q_L2_observable","1q","L2","observable","uniform",70,0.002779203762187,0.00200305732763926,0.00115646568731478,0.101078399463028,0.0367417788914845,0.0212128759335043,0.00100000005263099,9.1159518165941e-11,5.26309723523026e-11
6,"1q_L2_observable","1q","L2","observable","uniform",71,0.00228181176211113,0.00174504829950079,0.00100750410546568,0.0890140246376071,0.042492654652187,0.024533145602022,0.00100000019283687,3.34003255642757e-10,1.92836869555557e-10
6,"1q_L2_observable","1q","L2","observable","uniform",72,0.00262493349392563,0.00183816762282856,0.00106126657185572,0.0959787572417979,0.0439513162605376,0.0253753042742598,0.00100000046146684,7.99284039180316e-10,4.61466855179727e-10
6,"1q_L2_observable","1q","L2","observable","uniform",73,0.00308107681392232,0.00260336230618665,0.00150305192827499,0.100261825349487,0.0583764545850238,0.0337036617689995,0.00100000078056266,1.35197416966336e-09,7.8056265079256e-10
6,"1q_L2_observable","1q","L2","observable","uniform",74,0.00328632175218976,0.00309450541925634,0.0017866135368164,0.0968029882118048,0.075244286979387,0.0434423093425305,0.00100000081799765,7.68763702291915e-10,4.4384593046145e-10
6,"1q_L2_observable","1q","L2","observable","uniform",75,0.00391666602065915,0.00399709228740361,0.00230772230810825,0.102851338911087,0.0873636036931278,0.0504394001096031,0.00100000031979208,5.53896183822982e-10,3.19792110833305e-10
6,"1q_L2_observable","1q","L2","observable","uniform",76,0.00349761437955278,0.00373161988198473,0.00215445174337725,0.0997951970264737,0.0777628719440556,0.0448964150498589,0.00100000234244941,2.09571971041431e-09,1.2099643389537e-09
6,"1q_L2_observable","1q","L2","observable","uniform",77,0.00276327704096917,0.00248465372975584,0.00143451549971754,0.0921917408887552,0.0618925408564388,0.0357336751242949,0.00100000174806164,2.10447604966109e-09,1.21501981377495e-09
6,"1q_L2_observable","1q","L2","observable","uniform",78,0.00258121959308257,0.00220303252297736,0.00127192142017448,0.0923356986057217,0.051947047105542,0.0299916416299909,0.00100000373772749,5.47784941532123e-09,3.16263783451595e-09
6,"1q_L2_observable","1q","L2","observable","uniform",79,0.00257506090931143,0.00160046558740639,0.00092402923771781,0.098363698045754,0.0306143727032607,0.0176752163212991,0.00100000024083458,4.17137718511255e-10,2.4083457407162e-10
6,"1q_L2_observable","1q","L2","observable","uniform",80,0.00252474679067989,0.00116979988240725,0.000675384277005819,0.0983203673697999,0.0254585699614239,0.014698512220411,0.00100000053585812,5.5937772817523e-10,3.2295688194065e-10
6,"1q_L2_observable","1q","L2","observable","uniform",81,0.0034663925093047,0.00103297605438181,0.000596389003063774,0.116912498010239,0.0171917645789222,0.00992566990748543,0.00100000039987411,6.92602308996746e-10,3.99874129540627e-10
6,"1q_L2_observable","1q","L2","observable","uniform",82,0.00395261838062572,0.00181713260911716,0.00104912200102704,0.123602022110953,0.0282757931609288,0.0163250367930124,0.00100000112238815,1.93781750943866e-10,1.11879946071478e-10
6,"1q_L2_observable","1q","L2","observable","uniform",83,0.0036782007921411,0.00172505009465887,0.00099595813651689,0.119169238464821,0.0276991634967287,0.0159921195011638,0.00100000179120564,2.2119989618784e-09,1.27709819608767e-09
6,"1q_L2_observable","1q","L2","observable","uniform",84,0.00294856247916345,0.00192512377686777,0.00111147073079796,0.104692981833037,0.0353616205417922,0.0204160411387851,0.00100000087694043,1.51890537126112e-09,8.76940424971174e-10
6,"1q_L2_observable","1q","L2","observable","uniform",85,0.00277966036918632,0.00151702912300054,0.000875857172532866,0.102377108625603,0.0309249682184179,0.0178545387255842,0.00100000074061606,1.28278465480257e-09,7.40616065762582e-10
6,"1q_L2_observable","1q","L2","observable","uniform",86,0.00248390945122096,0.000946978916009431,0.000546738532074945,0.0984612100254108,0.019014254858492,0.0109778851609905,0.000999999999999985,3.48712185928686e-17,2.0132907441563e-17
6,"1q_L2_observable","1q","L2","observable","uniform",87,0.00258036191735416,0.00124261916189554,0.00071742650762058,0.0997609145754308,0.0235331975884138,0.0135868979625634,0.00100000016279459,2.81968487401793e-10,1.62794582104417e-10
6,"1q_L2_observable","1q","L2","observable","uniform",88,0.00240798896690596,0.000855417279293907,0.000493875396469794,0.0971694832054965,0.0168840487384056,0.00974801008412921,0.00100000342955184,4.66984497460382e-09,2.69613625316134e-09
6,"1q_L2_observable","1q","L2","observable","uniform",89,0.0024671749292856,0.000661234759707486,0.000381764066514654,0.0986911894650315,0.0138968794583347,0.00802336709616535,0.00100000216096611,3.7429031064272e-09,2.16096611604643e-09
6,"1q_L2_observable","1q","L2","observable","uniform",90,0.00261093876818094,0.000784013217556057,0.000452650242204214,0.101373046738068,0.0158395297167539,0.00914495674580496,0.00100000139876271,1.69705875480299e-09,9.79797328916115e-10
6,"1q_L2_observable","1q","L2","observable","uniform",91,0.00249749311048855,0.000548951044729092,0.000316937033446268,0.0995355946822233,0.0111335865656821,0.00642797920074255,0.00100000000000005,1.10450352524714e-17,6.3768540762233e-18
6,"1q_L2_observable","1q","L2","observable","uniform",92,0.00287497093423842,0.00105212287237654,0.000607443423587158,0.105858338385474,0.0209962829288923,0.0121222096009775,0.00100000031497272,5.45548816317853e-10,3.14972755957194e-10
6,"1q_L2_observable","1q","L2","observable","uniform",93,0.00234328591941171,0.00157869992048811,0.000911462824063453,0.0913398485380879,0.0393098412618134,0.0226955474343094,0.00100000052075908,9.01981181730777e-10,5.20759078076241e-10
6,"1q_L2_observable","1q","L2","observable","uniform",94,0.00226292617720425,0.00124962329432293,0.000721470345362969,0.0919683897882251,0.0298375599348728,0.0172267232603604,0.00100000032239477,5.58404139428077e-10,3.22394780215402e-10
6,"1q_L2_observable","1q","L2","observable","uniform",95,0.00203006460244682,0.00118145404463888,0.000682112810707432,0.0866929697505317,0.0301144667631853,0.0173865954922271,0.00100000499324697,4.37608213673717e-09,2.52653219964112e-09
6,"1q_L2_observable","1q","L2","observable","uniform",96,0.00201757154391243,0.000987325595977739,0.000570032698615555,0.087856922870278,0.0229602029416903,0.0132560793490334,0.00100000622840643,1.07879163522774e-08,6.22840640998254e-09
6,"1q_L2_observable","1q","L2","observable","uniform",97,0.00191746502407853,0.000484172051918454,0.000279536864509213,0.0871059380986953,0.0111186090132981,0.00641933190684186,0.00100000320141298,3.73664458362034e-09,2.15735275621916e-09
6,"1q_L2_observable","1q","L2","observable","uniform",98,0.00167531607274116,0.000311987419440475,0.000180126020597735,0.0816096000642667,0.00785532955850092,0.00453527663517373,0.00100000021485151,3.72133726631164e-10,2.14851507245041e-10
6,"1q_L2_observable","1q","L2","observable","uniform",99,0.00153894651503786,0.000213349002334913,0.0001231771039294,0.078337485119831,0.0053419778993893,0.00308419237821744,0.00100000436603051,5.44019337243862e-09,3.14089710802105e-09
6,"1q_L2_observable","1q","L2","observable","uniform",100,0.00213666828213792,0.000338798361086165,0.000195605324974102,0.0922604610758188,0.00721253602719042,0.00416415961683826,0.00100000121004076,1.62712875253165e-09,9.3942322328033e-10
6,"1q_L2_observable","1q","L2","observable","exact",1,0.247013,6.50925946452584e-17,3.75812270406911e-17,0.994008048257156,1.35973995551052e-16,7.85046229341887e-17,0.000999999999999944,4.50694379621148e-17,2.60208521396521e-17
6,"1q_L2_observable","1q","L2","observable","exact",2,0.224341205536241,0.0785373998199774,0.0453435889275172,0.938290728025004,0.159571293693164,0.0921285293686848,0.00100000000000006,2.26600847819727e-17,1.30828060487317e-17
6,"1q_L2_observable","1q","L2","observable","exact",3,0.0971505190301615,0.0641255179983429,0.0370228850782675,0.602784978823889,0.194624043060961,0.112366243652019,0.00100000334317546,6.50825333084556e-16,3.75754181251796e-16
6,"1q_L2_observable","1q","L2","observable","exact",4,0.0432508157109687,0.0376709865812484,0.0217493542433225,0.387575357199107,0.184886202848641,0.106744098984111,0.000999999999999957,6.31154678018043e-17,3.64397323254009e-17
6,"1q_L2_observable","1q","L2","observable","exact",5,0.103761057758918,0.0940406125099927,0.0542943729474016,0.600110296123982,0.28699790118133,0.165698315503899,0.000999999999999963,3.41680255423497e-17,1.97269187445536e-17
6,"1q_L2_observable","1q","L2","observable","exact",6,0.154169001829441,0.105992936178146,0.0611950502346516,0.755939348926555,0.260475645873831,0.150385684262598,0.243598616777559,0.210096563087439,0.121299307254348
6,"1q_L2_observable","1q","L2","observable","exact",7,0.0619686971080085,0.0559064404101041,0.0322775984202074,0.458331494105485,0.238139759205811,0.137490054082228,0.164596345524902,0.0364801348036378,0.0210618156489541
6,"1q_L2_observable","1q","L2","observable","exact",8,0.0258546699581887,0.0266559759395549,0.0153898348842142,0.294535924043085,0.158116741432593,0.0912887432294938,0.190773619493498,0.125486412964897,0.0724496143049236
6,"1q_L2_observable","1q","L2","observable","exact",9,0.0481267212574615,0.0370996482376841,0.0214194918968674,0.408809362577739,0.195122231301161,0.112653872766605,0.194777049090756,0.169038208081008,0.0975942549389021
6,"1q_L2_observable","1q","L2","observable","exact",10,0.0312884100199835,0.0200664829889631,0.0115853893553669,0.336667716267579,0.133089193230182,0.0768390815376757,0.147270147506005,0.127082490839767,0.0733711102956277
6,"1q_L2_observable","1q","L2","observable","exact",11,0.0344251547518303,0.0103751762254777,0.00599011078666934,0.368064673842756,0.0578231987572523,0.0333842393679049,0.195584747283459,0.0599098267893507,0.0345889546239355
6,"1q_L2_observable","1q","L2","observable","exact",12,0.0397602983633693,0.0338278294062643,0.0195305064138074,0.376705172066562,0.160317217377513,0.0925591886086391,0.156905188296151,0.0632200920973379,0.036500137190591
6,"1q_L2_observable","1q","L2","observable","exact",13,0.0386179448783273,0.0179273271658123,0.0103503471650322,0.386487153518513,0.0874596450810318,0.0504948496307628,0.180851100326822,0.1059839460677,0.0611898597919651
6,"1q_L2_observable","1q","L2","observable","exact",14,0.0374941202072541,0.0269926550880127,0.0155842166812068,0.37178348994084,0.13277905013457,0.0766600203379369,0.131455431427156,0.0930681610483591,0.0537329278342536
6,"1q_L2_observable","1q","L2","observable","exact",15,0.0291427815978593,0.0182454734536774,0.0105340290099728,0.326183443914551,0.123544449333916,0.0713284210798203,0.13117501704244,0.0475869175926683,0.0274743196820316
6,"1q_L2_observable","1q","L2","observable","exact",16,0.0275120008368677,0.0187483350609845,0.0108243562943167,0.312206223530029,0.137342331438207,0.0792946320269799,0.0948283738721803,0.0519220781908291,0.02997722582036
6,"1q_L2_observable","1q","L2","observable","exact",17,0.0316697357382378,0.0217276545717137,0.0125444672158381,0.339180571829943,0.132110650475638,0.0762741196149262,0.10807418356338,0.0670497194385763,0.0387111735669509
6,"1q_L2_observable","1q","L2","observable","exact",18,0.0192872534789332,0.00977105288315124,0.00564132001235344,0.270983615601347,0.0746682059984761,0.0431097088331266,0.0924530501018555,0.06362367560883,0.0367331462395914
6,"1q_L2_observable","1q","L2","observable","exact",19,0.0180606782713119,0.00367558427603832,0.00212209957119988,0.267784391880793,0.0283081052955204,0.016343692212617,0.0678032459604484,0.0504799731154285,0.0291446260668777
6,"1q_L2_observable","1q","L2","observable","exact",20,0.0148507345607613,0.00197136119971562,0.0011381659193258,0.243378911179269,0.0159519827719846,0.00920988154751358,0.0442647119734592,0.0463351702780491,0.0267516230329788
6,"1q_L2_observable","1q","L2","observable","exact",21,0.0159652630310029,0.00213241990255854,0.00123115320476749,0.252340443296686,0.0166742076652838,0.00962685828407535,0.0468972232269125,0.0608706714587271,0.0351436985524494
6,"1q_L2_observable","1q","L2","observable","exact",22,0.0168399317601597,0.00849873272762332,0.004906745628064,0.253439311329237,0.0685008304358481,0.0395489728918498,0.102008308831251,0.0650916562182236,0.03758068523959
6,"1q_L2_observable","1q","L2","observable","exact",23,0.0146368265681404,0.00882092635432971,0.00509276420517413,0.234759155498281,0.0717855680025114,0.0414454170101802,0.0712007020520773,0.0759885033955188,0.0438719828907196
6,"1q_L2_observable","1q","L2","observable","exact",24,0.0195276112749461,0.0093178718472209,0.00537967581926742,0.27436386571806,0.0652102095690562,0.0376491320486065,0.0712095892462071,0.0790526568352603,0.0456410727039926
6,"1q_L2_observable","1q","L2","observable","exact",25,0.0168350261925236,0.00671859086319872,0.00387898024344274,0.255415401470255,0.056165970060385,0.0324274379336598,0.093117816888468,0.0472410851775751,0.027274653244083
6,"1q_L2_observable","1q","L2","observable","exact",26,0.0128961865078174,0.000495753543389437,0.000286223441727602,0.227095079884918,0.00434235938150881,0.00250706235783221,0.0953313200289735,0.0363927795672808,0.0210113810797283
6,"1q_L2_observable","1q","L2","observable","exact",27,0.0142796220398799,0.00634546249688897,0.00366355448071152,0.235277690102279,0.0514231956366315,0.0296891958434,0.115197067770842,0.00787909196950492,0.00454899586956349
6,"1q_L2_observable","1q","L2","observable","exact",28,0.0093320473693985,0.00208303306394,0.00120263970019665,0.192368493615687,0.0219960953907348,0.0126994515949614,0.0911749831226918,0.014591940076362,0.00842466053108647
6,"1q_L2_observable","1q","L2","observable","exact",29,0.0135755056075337,0.00974350508724614,0.00562541528497205,0.22390609089584,0.0790703948062604,0.0456513137263245,0.120452005148182,0.0855719853549854,0.0494050087797915
6,"1q_L2_observable","1q","L2","observable","exact",30,0.0119580971112557,0.00762697902672393,0.00440343839418269,0.211316755832518,0.0690393056465935,0.0398598616997256,0.107909273488177,0.0849295446261317,0.0490340954520495
6,"1q_L2_observable","1q","L2","observable","exact",31,0.0133057031539154,0.0110055979117675,0.00635408491695177,0.218352261576805,0.0912011717026405,0.0526550210329288,0.103914357668165,0.0938238817723954,0.0541692433977081
6,"1q_L2_observable","1q","L2","observable","exact",32,0.0202952219338549,0.0167085165158138,0.00964666650816442,0.269583029101658,0.112954934525636,0.0652145618546725,0.111858737915155,0.113615077075393,0.0655956953334784
6,"1q_L2_observable","1q","L2","observable","exact",33,0.021631741968407,0.0211492090286749,0.0122105015258531,0.271907278197783,0.137441259835075,0.0793517483635417,0.107193563903172,0.131028283828249,0.0756492149396944
6,"1q_L2_observable","1q","L2","observable","exact",34,0.0197642539667602,0.0201062124224921,0.0116083271545096,0.258598558798704,0.135187654323206,0.0780506286146172,0.11509270728292,0.115983213975338,0.0669629398101393
6,"1q_L2_observable","1q","L2","observable","exact",35,0.0177065037685699,0.0204169134639807,0.0117877104844505,0.237912671392423,0.146066299322604,0.084331417233438,0.105002825982003,0.108743657382211,0.0627831798622837
6,"1q_L2_observable","1q","L2","observable","exact",36,0.0142470831090285,0.0151585475302002,0.0087517914970848,0.216960234480131,0.121962632128292,0.0704151584903446,0.0978147171617873,0.103759008716106,0.0599052916130925
6,"1q_L2_observable","1q","L2","observable","exact",37,0.0148017787223171,0.0110580162492667,0.00638434865821737,0.23282990551489,0.0865795875526872,0.0499867481798707,0.0968394588167078,0.0934611197194871,0.0539598026288097
6,"1q_L2_observable","1q","L2","observable","exact",38,0.0164082686977366,0.00841831560798566,0.00486031678239375,0.250975585007943,0.062980122112463,0.036361590455226,0.092367017699858,0.0865443980881201,0.0499664315330303
6,"1q_L2_observable","1q","L2","observable","exact",39,0.0177040523726664,0.00946373753370674,0.00546389141262555,0.260286414208606,0.0678291095595225,0.0391611546630829,0.0870470146027283,0.0812439947755947,0.0469062422537301
6,"1q_L2_observable","1q","L2","observable","exact",40,0.0167688879013357,0.00464866122311089,0.00268390580853445,0.257380418328765,0.0353030848422419,0.0203822455368925,0.0836663177096435,0.0771129690814668,0.0445211934571962
6,"1q_L2_observable","1q","L2","observable","exact",41,0.013861797946771,0.00758744313628105,0.00438061233719284,0.228727644338684,0.0685294444274916,0.0395654931876278,0.0768707796585884,0.0711207750574638,0.0410615986244016
