"alpha","alpha_name","case_num","case_id","system","library","loss","policy","n_step","n_eff","mean_scaled_proxy","se_scaled_proxy","mean_scaled_mse","mean_scaled_fro_sq","mean_scaled_bures_sq"
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","uniform",15,1500,2.91637283544264,0,0.205742413395095,0.822969653580382,0.953752384302842
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","uniform",16,1600,2.97746435780548,0,0.212577924912932,0.850311699651729,0.999172123958658
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","uniform",17,1700,2.95895400126541,0,0.296526801225602,1.18610720490241,1.27411980568841
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","uniform",18,1800,2.91637283544264,0,0.334769220301357,1.33907688120543,1.9698571911156
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","uniform",19,1900,2.96529831042755,0,0.447002506501292,1.78801002600517,2.27773607370506
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","uniform",20,2000,2.94943229053606,0,0.354738383725882,1.41895353490353,1.4121567930947
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","uniform",21,2100,2.91637283544264,0,0.32105869593668,1.28423478374672,0.891656114036543
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","uniform",22,2200,2.95703344665419,0,0.173066002831042,0.692264011324169,0.603305409337462
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","uniform",23,2300,2.94315067924914,0,0.208300685875299,0.833202743501194,0.816660254824175
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","uniform",24,2400,2.91637283544264,0,0.218125582224285,0.872502328897138,0.643866791253522
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","uniform",25,2500,2.95108281469719,0,0.249952348281614,0.999809393126455,0.716432405509504
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","uniform",26,2600,2.93874257700381,0,0.206463268128288,0.825853072513151,0.514597028559716
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","uniform",27,2700,2.91637283544264,0,0.25030540551373,1.00122162205492,0.819690377849957
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","uniform",28,2800,2.94660886638496,0,0.193413640226201,0.773654560904802,0.728306259603118
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","uniform",29,2900,2.93550265246091,0,0.227430939134293,0.909723756537172,0.704219643433501
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","uniform",30,3000,2.91637283544264,0,0.246755661328222,0.987022645312889,0.785412671889141
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","uniform",31,3100,2.94313071783618,0,0.297603582895039,1.19041433158016,0.897325324570708
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","uniform",32,3200,2.93303415972341,0,0.289799662493357,1.15919864997343,1.01725842816016
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","uniform",33,3300,2.91637283544264,0,0.303068083343622,1.21227233337449,1.12700748400177
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","uniform",34,3400,2.94035383045605,0,0.404858639377808,1.61943455751123,1.34920517632742
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","uniform",35,3500,2.93109865218602,0,0.423578490363361,1.69431396145344,1.42972415869036
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","uniform",36,3600,2.91637283544264,0,0.390625710738416,1.56250284295366,1.17955236878005
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","uniform",37,3700,2.93808832018784,0,0.577912405664566,2.31164962265826,1.5519826904732
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","uniform",38,3800,2.92954507870781,0,0.574200327748998,2.29680131099599,1.66343188694746
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","uniform",39,3900,2.91637283544264,0,0.586174589743499,2.34469835897399,1.78750240061796
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","uniform",40,4000,2.93620657114996,0,0.462591745932742,1.85036698373097,1.56955437677464
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","exact",1,100,Inf,NA,10.1899977523714,40.7599910094856,30.6037966214858
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","exact",2,200,Inf,NA,17.7380943473093,70.9523773892372,47.9580102019054
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","exact",3,300,2.91637283544264,0,0.672004800531611,2.68801920212644,7.44882755675276
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","exact",4,400,3.16637283544264,0,1.15980356538544,4.63921426154177,3.89231681693212
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","exact",5,500,3.0553106962022,0,1.23502307563503,4.94009230254011,5.10755362381277
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","exact",6,600,3.11084176582242,0.19446893037978,1.28737529453614,5.14950117814455,5.16784802327015
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","exact",7,700,3.20807623101231,0.22688041877641,1.0258018353318,4.1032073413272,3.33836300968875
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","exact",8,800,2.92566474261568,0,1.09893840932773,4.39575363731091,3.5139585245382
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","exact",9,900,2.96847453322747,0.0521016977848347,0.983891796016966,3.93556718406786,4.29350226091171
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","exact",10,1000,2.99741992088572,0.057890775316483,0.968445120939754,3.87378048375902,4.60868391666358
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","exact",11,1100,2.90250843248909,0,0.92178821199659,3.68715284798636,4.55395091439513
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","exact",12,1200,2.94973555189837,0,1.06178475006356,4.24713900025422,3.29763193444625
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","exact",13,1300,2.9427849859701,0.0180714714135237,1.14394740177939,4.57578960711755,3.55977131534401
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","exact",14,1400,2.89694797974646,0,1.40973525015636,5.63894100062542,4.23931064796874
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","exact",15,1500,2.92334176582242,0,1.55628377448617,6.22513509794467,5.42802796714059
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","exact",16,1600,2.92566474261568,0,1.93438272982285,7.73753091929142,6.98034723405936
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","exact",17,1700,2.92919668942097,0.0331779003918158,2.05700752081803,8.2280300832721,7.12182609544731
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","exact",18,1800,2.94676146021664,0.035129541591334,2.19663563860904,8.78654255443615,8.02540664691715
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","exact",19,1900,2.91005161301953,0,2.1246598872224,8.49863954888958,8.01223024002485
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","exact",20,2000,2.91540350889053,0.0188579513261122,2.24987762340409,8.99951049361635,9.51390245849715
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","exact",21,2100,2.92577538211989,0.0198008488924175,2.09101017622076,8.36404070488303,8.5889646455282
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","exact",22,2200,2.93901282788291,0.0365043953938216,1.89332961196806,7.57331844787222,7.82383762317136
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","exact",23,2300,2.90831860577369,0.0107827337125885,2.07300161178074,8.29200644712297,8.42731914627848
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","exact",24,2400,2.91441319439385,0.0112515482218314,1.9094276286613,7.63771051464519,7.15840260232774
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","exact",25,2500,2.92301515898095,0.0242572425658123,1.91672721022167,7.6669088408867,6.17366120407081
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","exact",26,2600,2.90451909867352,0.00588229417320618,1.88787304798627,7.55149219194507,6.12985454496044
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","exact",27,2700,2.9079127299273,0.0061085362567912,1.61267214180508,6.4506885672203,4.96074784528142
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","exact",28,2800,2.89694797974646,0,2.0020850210838,8.00834008433518,5.94736827492919
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","exact",29,2900,2.90522129815844,0,2.05502039602153,8.22008158408613,6.81254251315109
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","exact",30,3000,2.9069298504024,0,1.8432557113142,7.37302284525678,6.63942344540114
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","exact",31,3100,2.90761061946965,0.0114219962760591,2.3327769374038,9.33110774961522,7.57903096707336
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","exact",32,3200,2.91387429484684,0.0117904477688353,2.74247089794944,10.9698835917978,9.66825458733069
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","exact",33,3300,2.9216108344284,0.0191024019393122,2.78960153384753,11.1584061353901,10.217521778603
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","exact",34,3400,2.92357575868188,0.0275569696527245,2.55617290306867,10.2246916122747,9.3712300946106
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","exact",35,3500,2.90829562648725,0.00810734549118997,2.78029758191412,11.1211903276565,9.92372372954759
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","exact",36,3600,2.91401932883536,0.014290557657539,2.78310466233811,11.1324186493524,9.49203126111393
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","exact",37,3700,2.91621748435002,0.0200316008415067,3.12297220333002,12.4918888133201,10.3374365275877
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","exact",38,3800,2.90456309508809,0.00548851793144278,3.06892059752647,12.2756823901059,10.3551655234948
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","exact",39,3900,2.90878653816337,0.0107909831744268,2.94071600666764,11.7628640266706,9.93190627353333
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","exact",40,4000,2.91110515009005,0.0145595925256305,2.7823482653513,11.1293930614052,9.75675487400984
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","GI1",1,100,Inf,NA,10.1699988928926,40.6799955715706,30.583082045116
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","GI1",2,200,Inf,NA,17.5412984015183,70.1651936060734,49.8368040311962
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","GI1",3,300,2.91637283544264,0,0.531267377039992,2.12506950815997,6.87942748982438
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","GI1",4,400,3.16637283544264,0,0.785688262492891,3.14275304997156,9.32987398097342
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","GI1",5,500,3.0553106962022,0,0.444784564884976,1.7791382595399,2.87385281821434
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","GI1",6,600,2.91637283544264,0,0.357346194875458,1.42938477950183,3.06300623574134
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","GI1",7,700,2.9811958122359,0,0.429691288895279,1.71876515558111,3.18245802923379
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","GI1",8,800,2.92566474261568,0,0.399169773945347,1.59667909578139,2.56250017641104
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","GI1",9,900,2.91637283544264,0,0.430940969072145,1.72376387628858,2.88240398617381
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","GI1",10,1000,2.93952914556923,3.14018491736755e-16,0.398836233161675,1.5953449326467,2.41125023167976
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","GI1",11,1100,2.90250843248909,0,0.453174103925404,1.81269641570162,2.63288823341283
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","GI1",12,1200,2.91637283544264,0,0.430645595173801,1.7225823806952,2.73775162423666
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","GI1",13,1300,2.92471351455657,0,0.469050257621348,1.87620103048539,2.99366617993558
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","GI1",14,1400,2.89694797974646,0,0.749266536714385,2.99706614685754,3.79415696099059
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","GI1",15,1500,2.91637283544264,0,0.873566711689439,3.49426684675775,4.19619836982804
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","GI1",16,1600,2.91823121687725,0,0.897093381919752,3.58837352767901,4.28666644187974
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","GI1",17,1700,2.89601878902916,0,0.732934345284242,2.93173738113697,3.66910545511487
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","GI1",18,1800,2.91637283544264,0,0.903291789283769,3.61316715713508,4.13461023612274
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","GI1",19,1900,2.91505591410449,0,1.06058255648214,4.24233022592857,4.99965306915005
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","GI1",20,2000,2.89654555756442,0,1.16480539405037,4.6592215762015,4.52158727420326
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","GI1",21,2100,2.91117368433506,0.00519915110758218,1.27197492468627,5.08789969874509,4.86647527289251
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","GI1",22,2200,2.91340189195259,0,1.38697767955596,5.54791071822384,5.38862300537855
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","GI1",23,2300,2.8975358720611,0,1.46562848836746,5.86251395346984,5.32166364136372
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","GI1",24,2400,2.90976724080733,0.00660559463531118,1.50087488694179,6.00349954776718,5.50675106187679
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","GI1",25,2500,2.90563874416026,0.00688082774511645,1.52545000414379,6.10180001657517,5.62762373759268
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","GI1",26,2600,2.89863680450032,0,1.61806301272952,6.47225205091807,6.2325216930859
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","GI1",27,2700,2.90180419367051,0,1.77360844632782,7.09443378531127,7.0149974416102
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","GI1",28,2800,2.89694797974646,0,1.97192959076893,7.88771836307571,7.04920350680669
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","GI1",29,2900,2.89971596315011,0,1.55224765002863,6.20899060011454,6.34898933929983
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","GI1",30,3000,2.90123467625585,0,1.9109727552472,7.64389102098881,6.28292171787481
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","GI1",31,3100,2.89618862319359,0,1.80065770314083,7.2026308125633,5.61872657084976
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","GI1",32,3200,2.90072517376256,0,1.79807315672047,7.19229262688189,5.67229632192792
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","GI1",33,3300,2.90110730063253,0,1.71463996716553,6.8585598686621,5.14737800854708
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","GI1",34,3400,2.89601878902916,0,1.67596762419703,6.70387049678811,5.29069264091531
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","GI1",35,3500,2.90165035769044,0,1.85105912876507,7.40423651506029,5.64941296965943
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","GI1",36,3600,2.90123262149205,0,1.78670194239028,7.14680776956111,5.20220425329718
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","GI1",37,3700,2.89618588350852,0,1.64168407700764,6.56673630803057,5.39898272921176
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","GI1",38,3800,2.90078302892217,0.00170845176552725,1.67215616271894,6.68862465087575,5.53965783616144
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","GI1",39,3900,2.89974896601146,0.00175341102251481,1.63396444516071,6.53585778064285,5.28066890059746
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","GI1",40,4000,2.89654555756442,0,1.69480259130601,6.77921036522406,5.71949409968031
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","oracle_GI1",1,100,Inf,NA,10.367474454961,41.4698978198441,30.7882631372737
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","oracle_GI1",2,200,Inf,NA,17.916189439164,71.664757756656,50.650022206231
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","oracle_GI1",3,300,2.91637283544264,0,1.2450145507808,4.98005820312322,2.75900137780446
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","oracle_GI1",4,400,3.16637283544264,0,1.23316787937476,4.93267151749905,4.69169080698295
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","oracle_GI1",5,500,3.0553106962022,0,1.42860337959012,5.71441351836049,4.65186235219361
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","oracle_GI1",6,600,2.91637283544264,0,0.730070779983057,2.92028311993223,2.79270868340387
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","oracle_GI1",7,700,2.9811958122359,0,0.775226614332317,3.10090645732927,2.48340351254936
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","oracle_GI1",8,800,2.92566474261568,0,0.944567155635513,3.77826862254205,3.1218890984805
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","oracle_GI1",9,900,2.91637283544264,0,0.369513092230792,1.47805236892317,1.96712370181129
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","oracle_GI1",10,1000,2.93952914556923,0,0.48069346611217,1.92277386444868,2.12006942896492
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","oracle_GI1",11,1100,2.90250843248909,0,0.315502039622253,1.26200815848901,0.914125281385825
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","oracle_GI1",12,1200,2.91637283544264,0,0.452725960099134,1.81090384039653,1.22024244780063
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","oracle_GI1",13,1300,2.92471351455657,0,0.341813259449799,1.36725303779919,1.44443271527019
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","oracle_GI1",14,1400,2.89694797974646,0,0.33451967113004,1.33807868452016,1.40113470002643
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","oracle_GI1",15,1500,2.91637283544264,0,0.334655119019645,1.33862047607858,1.46919293309167
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","oracle_GI1",16,1600,2.91823121687725,0,0.344711622835166,1.37884649134066,1.8314537459009
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","oracle_GI1",17,1700,2.89601878902916,0,0.340551085774038,1.36220434309615,2.25766477090846
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","oracle_GI1",18,1800,2.91163191862531,0,0.565992542241679,2.26397016896672,2.28035124423105
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","oracle_GI1",19,1900,2.91005161301953,0,0.583486127432712,2.33394450973085,2.05730625116636
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","oracle_GI1",20,2000,2.89654555756442,0,0.717806940405504,2.87122776162202,2.40918201827167
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","oracle_GI1",21,2100,2.90597453322747,0,0.725902249041513,2.90360899616605,2.33812557812533
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","oracle_GI1",22,2200,2.90250843248909,0,0.703744172438887,2.81497668975555,2.22012537776111
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","oracle_GI1",23,2300,2.8975358720611,0,0.761385809111786,3.04554323644714,2.37938145279969
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","oracle_GI1",24,2400,2.90316164617202,0,0.759436323280172,3.03774529312069,3.03712252458972
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","oracle_GI1",25,2500,2.89875791641514,0,0.791079498784552,3.16431799513821,3.16366922304551
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","oracle_GI1",26,2600,2.89863680450032,0,0.667552136414832,2.67020854565933,2.92205161501173
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","oracle_GI1",27,2700,2.90180419367051,0,0.507949245102328,2.03179698040931,2.50899002274583
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","oracle_GI1",28,2800,2.89694797974646,0,0.517025447646343,2.06810179058537,2.61703581805666
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","oracle_GI1",29,2900,2.89971596315011,0,0.634316885266707,2.53726754106683,2.92947611011015
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","oracle_GI1",30,3000,2.90123467625585,0,0.614021085112368,2.45608434044947,2.33893983983535
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","oracle_GI1",31,3100,2.89618862319359,0,0.635574515648707,2.54229806259483,2.4220894710272
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","oracle_GI1",32,3200,2.90072517376256,0,0.587165084548506,2.34866033819403,2.35201958009412
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","oracle_GI1",33,3300,2.90110730063253,0,0.611837588003813,2.44735035201525,2.31753476474638
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","oracle_GI1",34,3400,2.89601878902916,0,0.609669929217902,2.43867971687161,2.20008077922418
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","oracle_GI1",35,3500,2.90018828099606,0,0.550926264265562,2.20370505706225,2.94114518318989
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","oracle_GI1",36,3600,2.89972877117782,0,0.561679914129921,2.24671965651968,2.93758151180517
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","oracle_GI1",37,3700,2.89618588350852,0,0.51492253307542,2.05969013230168,2.86295428513654
0.9,"Case II",2,"1q_L1_bures","1q","L1","bures","oracle_GI1",38,3800,2.89907457715665,0,0.547096436962739,2.18838574785096,3.34498325276156
